Age,Monthly_Salary,Years_at_Company,Work_Life_Balance,Job_Involvement,Overtime,Hours_Worked_Per_Week,Distance_from_Home,Attrition
42,103415,37,3,3,1,76,49,1
40,183044,14,3,2,1,53,34,1
22,58984,11,3,2,1,62,59,1
58,40907,33,2,3,0,75,26,0
47,23370,4,2,3,0,76,14,0
56,156898,16,3,3,0,66,56,0
44,73227,12,4,2,0,50,15,0
59,24695,12,2,3,0,57,16,0
54,52864,35,1,2,0,73,54,1
24,98301,15,4,2,1,33,30,0
22,148677,39,2,2,0,44,40,1
32,81930,2,4,4,0,52,57,0
59,78663,1,3,3,0,48,28,0
25,73653,24,2,3,0,46,44,0
26,104414,2,2,3,0,53,59,1
28,24043,10,3,2,0,32,59,0
39,33586,10,4,3,1,69,7,0
51,52630,9,4,2,0,59,45,0
52,67530,27,2,2,0,43,57,1
30,22897,10,4,3,1,75,27,0
28,22030,6,3,3,0,74,11,0
49,101205,28,3,4,1,71,32,1
59,165434,0,2,4,1,57,21,1
32,62636,14,3,2,1,39,18,0
55,145998,6,2,2,1,36,40,1
18,92135,3,3,4,0,74,43,0
63,52879,2,1,3,0,45,44,1
41,149770,19,2,3,0,44,3,0
60,113846,2,3,3,1,71,56,1
57,57238,28,3,4,0,52,43,0
39,99162,19,2,3,0,61,29,0
20,176492,9,4,2,0,51,14,0
31,120477,34,2,2,1,48,25,1
19,154150,25,3,3,0,56,19,0
49,145489,29,2,1,1,72,41,1
55,86919,25,4,2,1,31,17,0
50,59489,36,3,2,0,48,45,0
63,23970,19,4,1,1,72,17,1
59,55579,8,3,4,1,68,43,1
23,34006,10,4,4,0,49,26,0
58,172351,32,4,2,0,51,28,0
56,99477,29,3,3,1,33,51,0
42,133035,29,2,2,0,55,30,0
51,119209,22,3,1,0,37,28,0
28,136570,35,3,3,0,47,15,0
63,150836,23,4,2,1,63,45,1
54,164787,30,2,2,0,49,54,1
58,198552,22,4,2,0,37,17,0
24,147634,35,3,2,1,57,9,0
63,61500,39,2,3,0,43,28,0
39,32607,33,2,3,0,39,19,0
56,67328,20,2,2,0,59,32,1
27,102375,25,2,3,1,33,9,0
38,118954,6,4,4,1,32,29,0
23,111424,24,3,2,0,31,12,0
18,73664,2,3,1,0,44,36,1
51,192835,17,4,4,0,62,24,0
31,78141,5,4,3,0,34,38,0
53,187224,12,4,2,0,46,5,0
44,188544,1,2,3,1,71,33,1
26,183465,39,4,3,1,34,4,0
23,194872,12,4,2,1,51,7,0
48,74879,0,1,2,1,37,47,1
34,85475,1,4,3,0,70,32,1
60,31254,3,3,3,0,78,26,0
53,84634,12,2,1,0,78,3,1
38,36102,29,4,3,0,77,24,0
44,39029,11,3,4,0,53,6,0
58,172885,32,2,2,0,50,35,1
45,80978,37,2,2,0,37,30,0
33,84739,33,3,1,0,57,29,0
52,153125,2,2,2,0,62,51,1
53,170970,8,3,1,0,44,47,0
52,118613,6,4,3,1,32,9,0
62,143664,3,4,2,1,41,12,0
36,181689,27,3,3,0,61,53,0
38,100727,31,4,3,0,65,47,0
50,41384,0,4,4,1,44,13,0
40,118067,12,3,4,1,49,6,0
23,117029,35,3,2,0,64,47,1
49,107414,25,4,3,1,72,29,0
39,68373,12,1,3,1,47,21,0
20,29519,21,3,1,0,30,34,0
52,185088,23,3,3,0,65,36,0
33,111561,10,4,2,1,61,51,1
59,180969,24,3,3,0,35,24,0
42,140724,14,2,3,1,46,11,0
34,110262,35,4,2,0,55,29,0
56,82584,37,3,2,0,50,58,0
30,26384,33,4,4,0,48,47,0
45,199970,33,3,4,0,78,46,0
28,187513,31,3,2,1,48,7,0
27,142785,37,2,3,1,66,24,1
56,57917,24,3,4,0,56,48,0
41,26608,2,2,3,1,63,53,1
55,168850,28,1,2,1,58,27,1
41,38089,20,2,2,0,31,56,1
50,62132,8,3,3,1,67,56,1
34,159863,20,4,1,1,48,51,1
61,105424,20,3,4,0,75,51,0
53,105935,6,4,3,0,75,46,0
52,70648,31,4,3,0,71,38,0
23,190546,21,3,2,0,31,59,0
33,64077,10,2,2,1,45,26,1
62,157843,33,2,2,0,41,34,1
45,76858,13,2,3,0,58,55,0
58,49278,21,4,2,0,63,22,0
49,36238,24,3,4,0,52,58,0
43,176082,15,3,1,0,36,2,0
28,153730,32,3,3,0,77,48,0
42,162963,1,1,3,1,43,36,1
48,186163,38,3,3,1,58,10,0
38,186735,5,1,1,1,59,31,1
62,87067,33,4,4,0,32,11,0
20,96894,36,1,3,0,69,39,1
29,115942,21,4,4,0,40,43,0
57,51623,15,2,2,0,39,23,0
63,131258,6,4,3,0,77,4,0
58,53549,12,3,2,0,44,7,0
42,119729,16,4,3,0,64,27,0
34,123232,2,4,3,1,67,36,1
55,88087,11,2,2,1,73,36,1
53,48062,5,4,2,0,77,27,0
53,96051,11,1,3,1,34,38,1
36,196453,10,3,4,0,60,25,0
61,28704,18,4,3,0,42,34,0
19,162482,30,2,1,0,67,16,1
34,91974,1,1,3,1,59,26,1
47,42902,31,4,3,0,37,36,0
64,156858,17,2,1,1,57,3,1
27,187991,3,3,3,0,75,35,0
52,91629,21,4,4,1,59,36,0
53,199425,13,2,4,1,76,38,1
50,148518,13,3,4,1,49,29,0
18,48691,36,4,2,0,75,22,0
35,182974,28,1,2,0,69,31,1
21,146421,33,4,2,1,40,18,0
64,43118,5,4,4,0,58,53,0
44,156088,11,4,2,0,44,16,0
42,59277,23,2,2,0,73,9,1
45,121264,28,4,4,0,44,52,0
39,172399,9,3,3,1,56,29,0
59,111364,35,4,2,0,73,2,0
42,192756,33,4,1,0,48,47,0
34,135447,31,3,1,0,50,6,0
61,107158,31,4,2,0,75,22,0
29,165274,14,2,2,1,46,41,1
33,102146,8,4,3,0,65,53,0
54,138066,35,1,3,1,62,8,1
33,144411,21,4,3,0,32,3,0
34,52054,12,2,2,0,68,55,1
48,193876,13,1,4,1,73,28,1
32,92978,25,3,1,1,36,28,0
30,194700,24,3,3,0,71,49,0
57,143676,21,3,4,0,58,3,0
44,69015,29,3,3,0,52,39,0
38,27624,12,1,1,0,46,45,1
19,103699,31,2,4,0,45,2,0
25,98720,36,4,2,0,71,16,0
59,76215,18,4,3,1,37,13,0
24,136066,34,4,2,0,74,30,0
27,82639,28,4,3,0,61,6,0
21,51973,6,2,4,0,53,56,0
60,42091,34,4,2,0,61,25,0
58,172898,38,3,2,1,46,45,1
53,164054,5,3,2,0,66,9,0
52,125233,13,4,3,0,42,13,0
60,157492,27,3,3,0,78,51,0
20,64770,0,3,3,0,79,26,0
35,155103,20,4,3,0,56,1,0
63,80068,26,4,3,0,71,38,0
60,59128,21,1,2,0,56,35,1
41,112349,10,3,3,0,67,20,0
49,135729,8,4,2,1,48,28,0
51,57607,9,3,3,0,78,59,0
19,92887,38,3,4,0,35,13,0
19,22100,30,3,4,0,46,5,0
27,21737,31,3,2,0,58,17,0
40,146549,30,2,3,0,57,48,0
32,161182,7,2,4,0,34,54,0
29,168848,39,3,4,1,75,36,1
60,159511,4,2,4,1,72,26,1
34,147152,30,4,3,0,34,9,0
35,144565,6,2,3,0,32,18,0
31,46507,13,2,3,0,40,4,0
34,180032,24,4,2,0,38,33,0
32,73678,20,2,3,1,66,32,1
29,149599,28,4,3,1,47,38,0
33,131954,30,3,4,1,66,18,0
49,191624,3,3,1,0,63,25,0
40,179632,28,4,4,0,59,38,0
55,146702,0,3,3,0,39,5,0
51,29539,31,2,1,0,34,32,1
51,99398,0,3,3,1,73,32,1
33,140263,3,3,2,1,70,33,1
51,162887,19,2,2,1,76,17,1
57,21854,39,4,4,0,37,33,0
24,63904,36,3,1,0,77,21,0
50,42434,13,2,4,1,41,20,0
21,57845,13,1,4,0,58,48,0
60,58108,1,3,2,0,77,42,1
24,143280,20,3,3,1,39,42,0
35,196738,28,3,3,1,50,2,0
21,98907,11,3,1,0,72,15,0
28,34976,17,4,3,0,56,41,0
60,69283,37,2,2,0,52,33,1
37,98216,31,2,1,0,66,6,1
28,131404,21,4,1,0,53,29,0
32,26157,35,4,2,0,60,6,0
63,75730,11,2,3,0,61,27,0
34,116729,20,3,4,0,40,49,0
51,181942,7,3,3,0,45,35,0
29,101581,27,4,2,0,55,9,0
59,108533,21,3,2,0,65,19,0
45,139194,15,1,4,0,62,26,0
52,180088,11,2,3,1,31,18,0
25,195299,16,2,3,0,30,16,0
44,107112,20,3,2,0,73,48,1
39,131529,6,3,3,0,49,50,0
41,115800,19,2,3,0,53,47,0
19,22676,35,3,2,1,55,20,0
48,21215,12,4,2,0,38,56,0
39,169933,28,1,2,1,43,31,1
18,166932,36,4,2,1,32,8,0
31,87800,7,4,1,0,34,23,0
42,182812,19,4,3,0,70,28,0
53,142478,9,4,4,0,41,40,0
53,152041,14,2,4,1,57,19,0
58,59396,11,3,3,0,41,50,0
20,20600,15,3,3,0,54,57,0
22,188295,7,2,2,0,66,39,1
18,42325,19,1,2,0,32,12,0
36,153788,13,4,3,1,39,16,0
50,163780,36,4,4,0,49,15,0
59,37165,25,3,3,0,67,17,0
47,81152,37,4,3,0,34,44,0
29,21434,28,4,4,0,77,4,0
27,34852,12,3,3,0,76,50,0
51,188178,33,4,1,0,73,20,0
33,166037,21,3,1,0,64,10,0
57,176664,25,4,1,1,53,6,0
63,146786,33,3,2,0,39,30,0
46,112928,23,4,2,0,71,28,0
32,40375,20,3,2,0,65,43,1
28,28651,30,3,2,1,54,2,0
61,101725,11,2,2,1,51,48,1
51,141933,23,3,2,0,54,9,0
53,148489,20,4,3,1,71,29,0
47,102451,3,4,1,1,75,39,1
52,153049,24,4,3,0,79,34,0
26,132141,7,1,2,1,56,1,1
35,66828,35,4,3,1,58,31,0
36,72916,33,1,2,1,70,11,1
56,118594,26,4,2,0,64,20,0
21,91613,27,4,2,1,38,52,1
23,72727,28,4,1,0,40,51,0
50,147634,28,4,3,1,48,13,0
49,73801,9,2,4,0,71,2,0
33,63435,31,1,1,0,46,22,0
28,92150,7,3,3,0,73,25,0
39,135200,16,3,4,0,37,46,0
53,119943,11,4,3,0,66,44,0
40,159518,25,3,2,0,53,23,0
43,123120,2,4,2,0,56,15,0
48,140537,10,3,2,1,52,30,0
46,104557,13,4,2,1,38,4,0
22,69202,6,2,2,0,32,41,1
55,151871,25,4,2,1,64,58,1
42,29939,36,2,2,0,36,57,1
51,190482,32,1,4,0,51,27,0
29,36620,31,4,3,0,79,13,0
39,120508,37,4,3,0,37,43,0
26,116553,19,2,4,1,74,46,1
37,158253,9,3,2,0,70,40,1
46,61098,14,1,1,0,39,14,0
61,198250,14,4,4,0,61,40,0
46,64055,5,4,2,0,59,14,0
62,40885,24,3,2,0,39,24,0
44,169168,0,3,1,0,71,39,1
34,45526,5,2,1,0,58,36,1
22,174166,12,4,3,0,42,55,0
62,23796,10,2,3,1,45,24,0
30,137061,23,4,2,0,75,3,0
59,106344,19,1,2,0,71,37,1
32,74571,25,2,3,0,33,55,0
32,155182,24,3,1,0,71,18,0
35,199517,11,1,3,1,75,55,1
19,193915,8,1,2,0,73,16,1
40,50897,35,3,4,0,44,25,0
60,161580,8,3,4,1,69,34,1
30,78472,32,4,2,0,53,55,0
60,50366,39,4,3,0,40,7,0
21,150564,33,3,1,0,44,18,0
64,71538,23,1,2,1,50,26,1
42,159655,32,3,2,0,63,27,0
28,83628,32,2,2,1,39,35,1
59,20168,28,4,3,0,45,25,0
29,113200,37,2,3,0,54,53,0
30,85055,12,3,2,0,38,21,0
26,144932,17,4,4,0,47,58,0
62,73117,34,3,1,0,32,53,0
55,105128,1,1,2,1,68,26,1
23,175628,24,4,1,0,52,2,0
60,71879,5,2,1,0,67,28,1
60,43933,24,2,3,0,67,17,0
27,36159,19,4,2,0,79,39,1
40,171933,13,3,2,0,54,24,0
32,147457,3,4,4,1,46,29,0
62,113538,7,2,3,0,68,17,0
40,164628,33,4,2,1,47,39,1
57,90256,27,3,4,0,55,11,0
54,103633,1,3,2,0,79,17,1
51,151002,16,2,2,1,67,35,1
33,141307,3,3,3,1,62,10,0
62,55280,33,3,3,1,34,39,0
58,47837,26,4,3,0,47,53,0
64,99370,18,4,2,1,77,18,1
49,190518,27,1,1,1,79,33,1
55,120982,37,2,4,0,41,32,0
57,53049,33,2,2,0,69,10,1
63,188766,31,3,4,0,68,45,0
22,161892,30,1,2,0,33,38,1
34,36005,5,4,3,0,32,17,0
39,199681,5,2,4,0,59,3,0
56,142793,27,2,2,1,70,37,1
58,82974,7,3,1,1,53,52,1
35,90168,0,3,4,1,54,8,0
45,128813,15,4,3,0,61,17,0
30,196016,18,2,2,0,68,52,1
59,192967,17,2,3,1,37,7,0
18,30534,29,4,2,0,44,48,0
36,87224,15,3,1,0,35,24,0
51,107855,32,1,1,0,50,52,1
21,127378,27,1,1,0,41,47,1
60,20816,15,3,2,0,74,9,0
20,140876,10,4,3,0,68,7,0
58,145726,5,3,4,0,40,56,0
27,118110,13,3,3,0,36,19,0
45,197007,35,3,2,0,73,56,1
51,184517,21,4,3,0,37,12,0
56,161518,39,4,4,1,43,9,0
64,115339,22,3,3,1,45,58,0
36,164887,30,4,2,0,65,12,0
59,113095,27,3,3,0,52,33,0
63,125536,18,2,3,0,43,37,0
53,96042,21,3,2,0,34,22,0
60,22446,0,4,2,1,60,38,1
20,103808,2,2,2,1,52,42,1
40,152792,7,3,3,1,69,27,0
34,46479,12,3,2,0,50,19,0
24,98488,0,4,2,0,43,23,0
43,119238,28,4,3,0,33,34,0
60,78656,12,4,3,0,37,1,0
35,54076,28,3,3,0,47,46,0
63,66265,29,4,3,0,39,54,0
63,52967,15,2,4,1,51,5,0
23,147479,33,3,3,1,65,2,0
48,73258,39,3,3,0,57,22,0
46,145764,2,4,2,0,44,13,0
26,68625,28,2,2,1,59,13,1
52,156146,29,3,3,0,36,40,0
34,199202,33,4,3,0,46,4,0
29,40377,3,3,2,0,68,20,0
53,108992,7,3,2,1,74,17,1
41,73085,17,3,2,0,42,45,0
27,59701,21,4,2,0,55,31,0
47,70749,9,2,1,0,61,36,1
46,134692,13,4,3,0,47,4,0
56,85081,30,3,3,0,32,7,0
27,28471,34,2,1,0,36,59,1
56,191430,1,3,3,0,40,52,0
45,154091,1,3,1,1,35,33,1
35,123661,34,3,3,0,57,59,0
58,169820,33,3,3,1,33,41,0
34,134814,28,4,3,0,70,4,0
28,48975,5,3,3,0,33,26,0
18,188666,3,1,3,1,74,6,1
34,23249,0,1,3,0,38,21,0
53,138589,34,3,4,0,62,34,0
53,81929,25,3,3,1,44,26,0
63,49108,28,1,1,1,79,7,1
26,115892,10,4,2,0,45,25,0
62,41541,3,3,2,0,65,46,1
45,195733,21,3,2,0,74,56,1
50,110594,32,3,3,1,32,15,0
20,39423,33,2,2,0,61,47,1
25,106330,30,3,3,0,60,41,0
23,78851,9,2,2,0,65,47,1
23,178816,34,3,3,0,55,28,0
46,143818,27,3,3,0,68,43,0
54,85552,22,2,4,0,56,21,0
29,142692,11,4,3,0,47,36,0
26,158155,28,2,4,1,61,36,1
58,188915,1,3,3,0,53,2,0
36,49118,12,4,1,0,65,30,0
34,65334,35,3,2,0,34,58,0
61,96441,25,2,1,0,47,19,0
49,196733,16,3,1,1,62,5,1
52,115918,32,3,3,1,76,9,0
31,75324,21,3,2,1,68,15,1
33,193843,1,3,3,0,74,8,0
38,112119,9,3,2,1,72,45,1
29,65156,38,4,4,0,66,22,0
41,26230,25,3,2,0,56,57,0
51,52649,29,4,3,1,57,30,0
25,61429,21,4,3,0,53,49,0
61,84127,10,1,2,0,61,36,1
38,187117,21,2,2,0,58,2,0
25,87160,23,3,1,1,79,33,1
45,92785,28,3,1,0,49,31,0
33,45811,9,4,1,0,63,39,1
27,102038,33,3,3,1,42,26,0
32,79227,24,4,2,1,58,5,0
21,60071,20,3,3,1,41,28,0
43,60708,38,3,3,1,34,7,0
32,78131,12,4,3,0,33,32,0
53,186607,1,3,1,0,69,53,1
49,193459,5,3,2,1,72,47,1
60,188920,0,3,4,0,46,11,0
55,196070,27,3,3,0,53,27,0
21,74616,21,2,2,0,73,14,1
58,183427,10,4,3,0,77,7,0
26,106642,38,3,2,0,72,26,0
52,179561,4,1,3,0,41,9,0
45,66503,17,4,3,0,39,23,0
54,159279,19,4,3,1,46,59,0
64,188451,11,2,3,0,56,54,0
26,75561,20,3,2,0,67,42,1
19,157775,26,3,2,0,76,26,0
20,39166,33,2,3,0,63,16,0
61,157235,17,4,3,1,61,40,1
22,192042,33,3,4,0,34,15,0
27,107059,1,3,3,0,35,50,0
45,94006,13,3,2,0,56,28,0
32,129438,38,2,3,0,69,28,0
31,163692,0,4,2,0,73,29,1
63,156592,27,3,3,1,37,41,0
40,108841,26,2,3,0,57,7,0
30,80135,29,3,2,1,31,1,0
33,120389,21,3,3,0,74,57,0
47,74221,11,3,3,0,35,2,0
57,99863,0,3,3,1,49,17,0
25,176384,32,2,3,1,40,46,1
34,136536,0,3,3,1,48,19,0
47,80376,4,3,3,0,65,48,0
34,56376,4,3,2,1,43,48,1
52,98733,6,3,3,1,79,8,0
18,65100,19,2,1,1,41,6,1
41,55445,25,2,4,0,79,6,0
42,85829,5,3,2,1,36,41,1
19,137884,25,3,3,1,45,41,0
42,116599,2,4,3,0,42,46,0
31,80392,38,2,2,1,61,10,1
56,113051,13,2,2,0,63,42,1
50,32454,13,4,4,1,65,52,1
34,102188,19,1,3,0,53,41,0
48,68321,8,3,3,0,32,44,0
27,45723,5,3,4,1,36,3,0
23,57945,1,4,3,0,43,19,0
56,194529,37,4,4,0,36,44,0
42,122195,32,3,3,1,46,21,0
55,189540,4,1,4,0,31,3,0
54,27649,12,4,4,1,63,37,1
47,147219,14,3,1,0,67,12,0
51,196644,33,4,3,0,55,23,0
35,157456,8,3,3,0,70,46,0
41,172412,25,1,2,0,77,29,1
44,42334,29,1,4,1,56,57,1
44,123652,21,4,3,0,60,10,0
56,91107,24,2,2,0,43,28,0
38,59842,39,4,2,0,52,29,0
36,30694,3,2,2,0,34,6,0
56,115193,27,2,3,0,67,27,0
40,98367,36,1,3,1,43,20,0
56,150071,9,2,2,0,38,34,1
61,138065,8,2,2,0,34,52,1
64,176021,35,1,2,0,48,33,1
32,133850,0,2,4,0,34,34,1
60,190944,29,1,2,0,41,15,0
19,101884,10,4,3,0,30,32,0
52,75935,24,3,2,1,54,41,1
37,36495,10,2,3,1,52,56,1
45,96268,4,4,3,0,58,2,0
32,143173,26,2,2,0,35,2,0
33,120773,22,3,1,0,46,27,0
50,116404,18,4,1,0,66,43,1
64,136886,2,3,2,0,65,58,1
29,41677,7,2,3,0,77,28,0
56,162532,35,4,4,0,59,55,0
56,133918,14,1,4,0,42,2,0
60,109501,12,3,2,1,75,3,1
37,96881,29,4,3,0,68,50,0
46,183909,9,4,2,0,56,22,0
60,58724,33,3,1,0,72,22,0
20,165833,29,4,3,0,53,25,0
22,95153,24,2,2,0,71,33,1
19,88108,5,4,2,1,53,31,1
40,71411,36,4,2,1,79,52,1
43,160995,16,3,2,0,71,49,1
43,124012,35,3,1,1,44,56,1
24,185201,39,4,3,0,75,28,0
27,77676,31,3,2,1,40,1,0
22,177900,21,3,4,0,58,54,0
64,50182,32,3,4,0,51,18,0
29,103042,21,4,4,1,65,47,1
49,21957,35,2,4,0,51,26,0
59,66009,17,3,1,0,40,16,0
48,77803,27,3,3,1,64,30,0
39,176865,12,4,2,0,34,1,0
34,108618,17,3,3,1,58,1,0
37,74137,22,3,3,0,75,18,0
37,75931,34,2,1,0,75,9,1
60,143190,17,1,2,1,60,47,1
25,186729,9,2,2,1,39,27,1
64,173415,1,3,3,0,72,43,1
51,198855,13,2,3,0,50,58,0
40,66637,31,4,3,0,59,59,0
55,190979,29,4,1,0,46,45,0
45,21758,18,2,3,0,46,40,0
30,83566,4,2,3,0,56,19,0
46,51913,31,3,2,1,71,2,1
25,126385,9,4,3,0,47,8,0
28,184311,4,2,2,0,45,29,0
64,73569,13,1,4,0,33,45,0
62,60584,38,2,4,0,39,58,0
35,36482,18,3,2,1,46,11,0
42,138337,10,3,4,1,61,22,0
39,153229,34,4,3,0,65,5,0
62,127919,38,3,2,0,56,38,0
52,98663,37,1,4,0,74,34,1
46,192537,21,4,2,0,72,11,0
38,76064,29,3,3,0,73,47,0
24,94088,29,3,3,0,66,30,0
29,175563,10,3,3,0,62,8,0
53,102452,21,1,1,0,78,16,1
41,74818,9,4,2,0,39,30,0
49,101255,18,3,3,0,34,28,0
44,194043,14,1,2,0,45,29,0
49,186197,34,3,3,0,55,57,0
49,116729,34,1,2,0,40,5,0
49,141467,0,3,3,0,32,50,0
43,197903,17,4,2,0,77,41,1
28,21969,25,4,3,1,49,14,0
63,123275,17,4,3,1,57,57,0
35,63307,17,2,3,0,64,5,0
56,32628,17,3,4,0,39,48,0
22,141859,31,3,4,0,51,6,0
33,102554,37,3,4,0,63,16,0
28,153673,26,4,3,0,49,10,0
52,135880,28,4,2,1,31,12,0
28,147395,19,2,4,0,33,19,0
59,35639,34,2,3,0,45,22,0
40,176384,22,2,1,1,63,11,1
51,79780,11,4,3,0,32,54,0
34,78552,34,2,2,0,42,1,0
27,82786,35,3,4,0,78,33,0
35,118911,27,2,3,0,64,17,0
61,124725,36,2,3,0,45,48,0
25,55833,19,3,2,0,44,36,0
43,81093,34,3,4,0,67,19,0
20,93402,6,4,4,1,57,56,0
41,191093,33,3,3,1,59,13,0
20,50595,5,3,4,1,73,19,0
55,73478,18,4,2,0,77,7,0
19,156642,7,3,3,1,72,7,0
52,71189,29,3,2,0,42,21,0
34,38569,1,2,3,1,42,43,1
26,176644,15,3,3,1,41,52,0
53,158577,23,1,4,0,34,6,0
39,21179,24,2,4,1,72,19,1
48,106622,12,3,3,0,64,1,0
51,47807,8,3,2,0,32,13,0
41,34416,29,4,2,0,55,46,0
26,170200,8,3,4,0,48,31,0
63,153332,39,3,3,0,35,28,0
60,58888,6,4,2,0,36,18,0
19,89034,15,4,1,1,55,1,0
38,138101,37,2,4,0,68,16,0
51,156550,31,3,3,0,72,33,0
44,156870,28,3,3,0,78,28,0
54,93633,39,3,1,0,56,23,0
24,101231,14,4,3,0,63,3,0
39,156452,10,2,4,1,56,6,0
21,176547,8,3,2,0,67,51,1
31,61707,15,2,3,0,44,23,0
51,51986,24,3,3,1,78,7,0
40,164236,31,3,3,0,76,35,0
61,150906,9,4,2,1,71,15,1
59,178277,9,2,3,0,72,54,1
42,66804,29,4,1,0,58,28,0
18,49008,19,3,2,0,58,31,0
32,193793,33,3,2,1,62,34,1
49,65836,0,4,3,0,63,58,1
31,98102,31,3,3,0,31,2,0
58,57696,39,4,3,0,71,55,0
38,79075,30,2,3,0,74,9,0
64,41533,10,4,3,1,60,14,0
24,73150,18,1,3,0,36,46,0
53,157006,6,4,3,0,44,45,0
38,80303,28,2,3,0,56,5,0
57,196651,37,4,3,1,77,24,0
29,122859,35,4,2,1,31,11,0
32,76847,32,2,3,0,50,42,0
32,59324,35,2,4,0,53,36,0
34,71316,25,4,2,0,66,16,0
51,72025,28,2,1,0,73,49,1
61,54218,28,1,4,0,45,36,0
52,123940,34,1,3,0,34,28,0
56,119507,2,1,4,0,34,43,1
55,59820,4,4,4,0,39,7,0
31,111984,32,4,4,0,64,28,0
22,72176,10,3,1,0,69,9,0
47,42528,5,3,4,1,69,38,1
21,71207,1,2,2,1,53,44,1
32,22191,12,3,1,0,49,20,0
56,177326,0,4,2,0,30,31,1
52,67378,26,3,4,0,74,12,0
62,109752,39,1,4,0,76,22,0
27,63497,14,1,3,0,76,46,1
19,128161,34,4,3,1,72,56,1
61,73880,29,2,3,0,45,49,0
41,123994,5,1,3,0,75,14,0
45,104931,33,4,3,0,50,43,0
39,44819,20,4,4,0,38,7,0
61,192171,31,2,2,0,61,33,1
49,55216,19,4,2,0,61,33,1
48,119028,34,4,2,1,39,52,1
36,111676,8,3,2,0,72,44,1
38,84469,36,4,4,0,50,1,0
20,65219,5,4,2,0,65,19,0
23,36487,9,1,3,0,44,33,0
49,56815,8,4,3,0,70,30,0
19,185902,32,3,3,1,70,27,0
41,112338,15,3,3,0,41,46,0
62,59352,31,4,1,1,58,33,1
44,73974,37,2,2,0,52,17,0
26,163336,19,3,4,0,39,14,0
30,155905,19,2,2,0,48,8,0
31,40030,2,4,2,0,56,16,0
28,142357,13,1,4,0,77,13,0
31,25290,20,1,4,1,59,48,1
33,144605,7,2,2,0,55,35,1
27,152891,23,3,3,1,68,16,0
37,90643,20,2,2,1,32,46,1
33,32736,31,4,3,0,42,44,0
51,177855,16,3,2,0,47,35,0
33,31480,39,3,3,1,72,51,1
31,57551,3,4,2,0,63,35,1
45,186735,22,1,2,0,76,34,1
35,38140,35,3,3,0,48,35,0
43,145417,21,4,3,0,43,37,0
55,104247,24,3,4,0,58,55,0
24,128624,3,3,2,0,76,43,1
62,170652,9,1,4,1,53,31,1
51,177865,23,2,3,0,77,47,1
64,187493,34,4,3,0,56,26,0
62,68717,13,4,3,0,47,56,0
24,161691,19,3,3,0,45,13,0
50,33147,13,4,2,0,46,4,0
52,59022,38,3,4,0,55,34,0
56,118718,8,2,2,0,68,25,1
38,48670,33,1,3,0,53,5,0
45,114362,19,4,3,0,58,6,0
49,28146,2,4,2,0,39,29,0
61,33787,11,3,2,0,51,57,0
33,198860,38,2,2,0,57,29,0
27,51544,11,4,3,0,62,40,0
40,63028,21,3,2,0,69,15,0
32,45598,34,3,3,1,47,30,0
60,145857,39,4,4,0,73,53,0
23,80263,30,3,3,1,52,47,0
50,40354,6,4,3,0,67,13,0
56,46108,8,2,3,1,63,13,1
29,108490,36,2,1,0,33,3,0
53,186792,21,2,3,0,40,13,0
48,36727,8,3,2,0,73,12,0
27,164678,15,4,2,0,40,18,0
51,181987,20,3,2,0,36,22,0
58,190876,8,2,4,0,79,32,1
27,173388,11,3,3,0,50,57,0
28,157655,26,2,2,0,62,44,1
31,69899,8,3,3,0,50,24,0
20,154428,26,4,3,0,67,41,0
50,140586,27,2,2,0,63,37,1
24,85921,34,3,2,0,68,16,0
21,35811,37,1,4,0,31,12,0
56,89769,31,1,3,0,47,51,0
27,48919,2,1,3,0,69,9,1
32,26246,8,2,2,0,62,43,1
33,148619,2,3,3,1,45,29,0
55,87271,35,4,2,0,70,33,1
21,38941,12,3,1,0,43,11,0
21,99222,33,3,3,0,51,19,0
53,188662,29,3,2,0,30,17,0
44,119482,15,2,3,1,47,9,0
39,34422,32,3,2,0,67,6,0
39,119183,34,2,4,0,32,55,0
34,103425,15,3,3,0,47,8,0
62,140016,37,2,2,0,34,5,0
51,123601,39,2,2,1,36,18,1
49,139797,4,3,2,0,79,22,0
23,96033,7,3,2,1,62,40,1
50,167728,32,2,3,1,66,29,1
25,149886,29,3,3,0,77,4,0
53,103526,1,2,4,0,52,21,0
22,82034,37,1,2,0,34,28,0
22,186287,37,4,3,0,53,9,0
64,59264,19,1,2,0,43,22,0
27,112963,8,4,3,1,39,58,0
57,21324,0,4,3,0,53,43,0
24,40286,1,2,3,1,32,35,1
29,170578,18,4,2,1,42,18,0
47,145646,15,2,1,0,66,5,1
42,46730,4,4,3,0,45,21,0
45,73737,31,2,3,1,44,29,0
60,137410,19,1,2,0,32,5,0
30,22894,13,2,3,0,39,38,0
64,179011,12,4,3,0,39,38,0
39,142336,26,4,3,0,32,4,0
35,68896,34,3,3,0,54,22,0
44,67563,33,4,2,0,49,32,0
25,185801,15,1,2,0,62,57,1
23,141256,27,3,2,0,69,38,1
28,183000,34,3,2,0,45,51,0
46,147481,14,3,2,1,39,17,0
58,104595,2,4,4,1,63,57,1
22,38323,26,2,2,0,58,12,0
24,114685,26,2,4,0,56,27,0
39,69165,3,3,2,0,52,40,0
64,67993,20,3,3,0,39,3,0
21,131318,21,2,2,0,52,39,1
49,150140,4,3,3,0,69,7,0
36,135433,38,2,4,0,53,44,0
